binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,uniform corr 1,multicollinearity 3,duplicate_2,multicollinearity 1,random choice 2,multicollinearity 2,pd qcut1,correlated w target 2,outliers 2,uniform corr 2,outliers 1,target,correlated w target 1,multicollinearity 4,pd qcut3,random choice 7,informative_1,corr_feature_class,random label num 12,class,scaling_combined,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random label num 3_label num lo 2,random label num 3_label num lo 3
1,0.011,0.005,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.2969651615171791,-0.13827547596438325,-0.9232899317533712,-3.257122012237343,0,-3.168437408866133,0,1.706796368453462,2.41863624579321,0.0010112290325865279,-6.2473078803754785,-1.9935699874877235,-10.27692159267777,0.21435567342568101,0.19,0.13,0.8073818902267764,-7.065388507290498,0.09,0.0,43827.38757426276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.006,0.004,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.5227383515957758,-3.3226945191768524,-1.2971090879611848,1.1115262927559382,1,0.4541083875988731,0,-3.5351326698478474,5.615910884736369,0.36259441951395854,-0.7640538633529451,-2.78609529228947,-5.507930079603063,-1.894304251373397,0.096,0.205,0.7802238970501241,-1.795371793419049,0.092,0.0,47528.12342884413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.01,0.002,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.4467814169208101,-0.6609394025971228,-0.4207467720425684,-3.257122012237343,0,1.4113076133068239,0,-2.2692550662759525,3.2696225705216637,0.5471039869494625,0.059142503935327696,-0.5052812313761882,-0.010914227793124454,0.09798746110155504,0.187,0.115,-0.587236027017144,-7.065388507290498,0.074,1.0,56147.16653416027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.003,0.002,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.11956979508268761,0.6096477171653312,-0.7735804112220235,-3.257122012237343,0,0.1708296207208214,0,-3.818780121992785,6.7353588049658,0.6448225330265142,-6.2473078803754785,-1.6761987793403619,-1.527023363592264,-0.48044439125406146,0.19,0.128,0.8183411051970356,-7.065388507290498,0.083,0.0,50939.95393009379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.006,0.001,0.201,0.001,0.001,0.001,0.014,0.001,0.6150965073001456,-3.3226945191768524,0.8178466379900913,-1.232979082476813,0,-1.8065551079421722,1,1.9637523159379167,6.2762162566254265,0.9673470791796037,-0.0238142712783061,2.10548068061187,0.48210358406048726,-2.9796564104369945,0.188,0.128,-0.44597425458052364,-1.621748680851181,0.075,0.0,65962.56935759561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.003,0.118,0.001,0.001,0.501,0.001,0.001,0.008,0.001,0.7940407694664193,-0.008528571929252738,0.7199651652563295,-0.6711764286740527,1,0.3485584759970013,1,4.516029565699499,5.246143511997769,0.28665163033544466,-6.2473078803754785,1.6218222313697699,0.4277289873180943,0.8501127089998025,0.188,0.128,0.48149348638137446,5.316599759818024,0.093,1.0,14524.28221070246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.002,0.004,0.001,0.001,0.001,0.164,0.386,0.568,0.001,0.4162094974317979,0.7949741366144162,-1.4375801371069905,-0.9807467242719465,0,-0.9116437967039585,0,-4.419698957676054,2.4014809642516806,0.10512398215283814,-0.7318966772898764,-2.489534337401561,-4.523319195809868,-2.9796564104369945,0.096,0.13,-1.241575123752939,2.560994190012083,0.075,0.0,74051.57374931197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.002,0.007,0.001,0.001,0.001,0.164,0.386,0.568,0.001,0.002366608748497773,0.9422334252847292,0.842904484478896,-0.669395674379333,0,0.0571085127599305,1,-10.089042710921827,0.3461059901563672,0.41958769908853605,0.3653333953081795,2.5199855419970447,2.8485822646842385,1.153980503763544,0.188,0.128,-1.6672133945493135,3.0026964101185536,0.09,1.0,32672.679922714207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.002,0.002,0.001,0.201,0.001,0.001,0.001,0.568,0.001,0.8532902221563187,-0.017969853300549676,1.7040955631825483,1.0265732242311352,1,-0.8520924960227194,1,1.1535493250665947,7.976605846003778,0.9271227378044078,-0.46522760167348715,3.845183068460018,4.480723534420373,0.04505362524794775,0.241,0.205,0.08956707891698712,1.098674814448741,0.092,1.0,54987.30606313983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.015,0.007,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.002366608748497773,0.49247745701623724,-1.3761159416005566,-0.4743855081737078,0,-0.383057300047186,0,2.952631078220033,3.698934907043561,0.28640044628863953,0.09557335292606574,-2.4286512775878912,0.8854483019406802,0.7179228480980823,0.19,0.115,-1.0021444410674023,1.0860720601373637,0.088,0.0,44916.82498181558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.008,0.003,0.001,0.001,0.501,0.164,0.386,0.568,0.161,0.8959592686237499,0.04114940980670491,-1.0146192531014662,-0.4317655333972204,0,-0.43008109579295517,0,-1.1374907905778744,0.5578176339063545,0.291309269627987,-0.38346724185183406,-1.6324244028050368,2.418623531702514,-0.13047058758559638,0.19,0.205,-1.0768256274074688,-7.065388507290498,0.084,0.0,14524.28221070246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.15536909366221924,-3.3226945191768524,-2.123506523710626,-0.31074465011874114,0,0.6214243281436319,0,-3.5288536271899025,0.482029813667344,0.05671028688927279,0.6012316361435657,-3.934301537756074,-1.6998473989890248,0.5096974150965092,0.098,0.13,-1.3233883548860101,-2.5681094135000295,0.074,0.0,53760.508875891195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.029,0.004,0.001,0.001,0.001,0.001,0.002,0.007,0.001,0.002366608748497773,0.5755954777188299,0.3321924033442427,0.7279475668149349,0,1.614198050746111,0,4.77769015676226,0.445444775004733,0.8070753870456292,-1.5737664752557028,0.8808904548764049,-0.030291173396186477,0.25894199344375834,0.241,0.128,0.17858796422695167,-7.065388507290498,0.088,1.0,36449.01978306895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.013,0.118,0.001,0.001,0.001,0.164,0.001,0.568,0.001,0.002366608748497773,-3.3226945191768524,0.8869246699267097,-3.257122012237343,0,-0.9499111111868909,1,2.388355805049927,3.520224184758857,0.7296507604322124,0.8521739706266873,2.2410942357919597,-0.20656411263872565,-1.108271713182496,0.188,0.205,-0.4042782724511623,-7.065388507290498,0.093,0.0,57492.53794679804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.002,0.001,0.001,0.001,0.501,0.001,0.001,0.008,0.001,0.44442516140742544,-1.7171161852117456,0.6225966943064716,-0.7682153461876897,1,-0.3079679835276175,1,1.5421055458411361,3.3961700664334735,0.7975869666582996,-0.8075709513887395,1.9028835225769658,1.2054041303164313,-2.9796564104369945,0.188,0.146,-1.1754467630439889,3.2599627942664853,0.088,1.0,50305.971255728524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.002,0.002,0.001,0.001,0.501,0.001,0.386,0.568,0.001,0.5995797630478945,0.06178715622209358,1.4832276628473595,-0.2910860320171204,0,-0.5427927227342109,1,-10.089042710921827,5.2188020721066035,0.0010112290325865279,-6.2473078803754785,3.4530482990942994,1.0081743685889046,0.48880379416975617,0.241,0.128,-0.18410760141422355,8.531790295625044,0.088,1.0,39128.8201080342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.001,0.006,0.001,0.001,0.501,0.001,0.386,0.568,0.001,0.002366608748497773,-1.617839126735072,-1.8338343158219015,-0.6463053188010836,0,-0.5326351333766464,0,-1.2841134559267111,5.8783040478252335,0.01652991514629375,1.608109185727127,-3.3253951201452265,0.5070065955673411,-2.9796564104369945,0.098,0.13,-1.2846739789186405,3.0257650905026097,0.09,0.0,52821.44268867962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.001,0.015,0.001,0.201,0.001,0.001,0.001,0.568,0.001,0.22101074868002024,-3.3226945191768524,-0.7174524830221609,-1.2400444819380525,0,-1.1638821183887633,0,-10.089042710921827,4.258133926647652,0.20769037975087828,0.6698313730129444,-1.6142127873235248,-0.9900659961917688,-1.0925789435626805,0.19,0.115,1.0153624831774628,-7.065388507290498,0.09,0.0,39352.85537647684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.006,0.005,0.001,0.001,0.001,0.164,0.386,0.568,0.161,0.21503905771149012,0.5629200681539311,-0.8710532224117455,0.27818636464915775,0,1.237200373284699,0,0.058633603883651464,1.6350492420374443,0.22557877782174474,-0.5539020919564364,-1.828279072062742,-0.22333607824316704,1.0114489044998471,0.19,0.13,0.6265738977505261,-7.065388507290498,0.074,0.0,14524.28221070246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.011,0.004,0.001,0.001,0.501,0.164,0.386,0.568,0.161,0.002366608748497773,-0.7597873687567693,0.8358428531921707,0.2339420442185892,1,0.09900652368798803,1,-0.5919559165761596,0.6883465508154152,0.35982040283788597,-1.1602705032589113,2.1361150982917767,-0.35770766589183123,-0.607211101725086,0.188,0.13,-0.4192196426061363,2.146132535880143,0.092,0.0,51899.985904372894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.029,0.002,0.001,0.201,0.501,0.001,0.001,0.568,0.001,0.10769817006959193,-3.3226945191768524,-0.721329856689106,0.5851270985152742,1,-0.343572539081795,0,-3.39194869634344,0.8187000569954237,0.40400947003835364,1.174359394735122,-1.045572087808524,-3.4969818740478997,0.5526135346927755,0.241,0.205,-0.9372542137471489,1.8698634506083764,0.093,0.0,52838.75747088931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.008,0.011,0.001,0.001,0.501,0.001,0.001,0.009,0.001,0.3570748779973165,0.6153037292602237,-0.4180492774776847,-3.257122012237343,1,0.6995506671251945,0,-1.1254108341923768,1.5225463692932986,0.4983716768824072,-0.5099686037963008,-0.5438386596361149,-3.305911342941223,0.8103589049543307,0.187,0.115,-0.43719076176603977,-7.065388507290498,0.083,1.0,14524.28221070246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.002,0.005,0.001,0.001,0.501,0.001,0.001,0.009,0.001,0.24914730566776605,-3.3226945191768524,-1.0323973494662377,0.5188997191186783,1,-3.168437408866133,0,-2.3497305270855913,0.2620041011631109,0.1447968151814087,-6.2473078803754785,-2.60598009046449,0.1537890521912264,1.235090402275903,0.096,0.146,2.089234088469458,-7.065388507290498,0.084,0.0,46859.312732485334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.015,0.002,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.13344365311485584,0.8670344036080144,-1.0113083277403914,-0.3234614404310514,1,-0.5067436596207118,0,-0.521059101725144,2.1000941689584027,0.3278486867154377,2.171490792753855,-2.241634676191156,-4.2573557980876044,0.7828199503823636,0.19,0.146,1.008989656028721,-7.065388507290498,0.088,1.0,73127.41703731776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.004,0.003,0.001,0.001,0.001,0.001,0.386,0.006,0.001,0.002366608748497773,-0.24465437286175346,-0.8279241094896923,-1.6349417248737723,0,-1.4128611646424973,0,0.40181974371866613,2.7030666718040592,0.6184201702529344,0.9669433026878226,-1.499436408770913,-3.05139829629533,0.07076475042802258,0.19,0.13,-0.1737710848240389,-0.5922204573785868,0.093,1.0,50247.45789104122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.002,0.002,0.001,0.201,0.001,0.001,0.001,0.008,0.001,0.21784468713330118,-0.942509833692417,-0.7755833690612138,1.9900437964805961,1,1.547222627867508,0,-0.47308304156471626,3.6400158773397107,0.3337436372974034,0.01473544496771703,-1.0871201535386028,-0.005321030343406419,-1.2428532619045625,0.187,0.205,-1.189860434036396,-7.065388507290498,0.085,0.0,50795.08526544487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.002,0.002,0.052,0.201,0.001,0.001,0.001,0.568,0.001,0.8686484094978437,-0.9994163821639892,2.5542317860123767,0.3740496769774252,1,-3.168437408866133,1,6.536808098533003,0.47956539645725016,0.0010112290325865279,-0.8046925405932949,4.918969834204261,-1.0903244763674818,-0.1103843497679286,0.241,0.13,2.617100911694529,-7.065388507290498,0.084,1.0,49961.79768941941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.008,0.118,0.052,0.001,0.501,0.001,0.001,0.568,0.001,0.002366608748497773,-2.4062457119273684,-0.698109670544743,-3.257122012237343,0,0.3609108627762572,0,-0.6470591463740862,1.4630163791232855,0.3682662964540523,0.8686283134642079,-1.6283742189234047,4.784319519459421,-2.208255472037387,0.19,0.128,1.2034846262203467,1.3733212612212524,0.083,0.0,65545.59696385809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.009,0.006,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.9294538346677135,-0.4619434769753703,2.0644545552767304,-3.257122012237343,0,0.5755996278348068,1,1.32755179440687,1.7603973038519292,0.9669094858686411,0.5190228194598744,3.9754188743792644,6.159014479670816,-0.41983437621601993,0.241,0.146,2.260627747578283,-0.12220015443959564,0.084,1.0,37639.3547737956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.005,0.002,0.001,0.001,0.001,0.164,0.386,0.568,0.161,0.002366608748497773,1.0582569121276877,0.640384397608581,-3.257122012237343,0,0.8249806311500806,1,-10.089042710921827,2.008275584489562,0.7853768688141927,-1.511446004347422,1.5059310393030774,2.7887757166036637,1.3306611178173064,0.188,0.13,0.29692653708695427,-7.065388507290498,0.092,1.0,59222.637573339176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.01140156269966895,-0.187466051472821,-2.0175645965599127,0.03230697841254576,0,0.11504854897159256,0,-3.430171392872293,2.278788073809455,0.1684337191924546,-0.9462885641913797,-3.738208680531695,0.11615303730071047,-0.5228537285602626,0.098,0.146,-1.2191947867205628,0.9022298647704683,0.092,0.0,45926.12484012893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.7162889256670102,-0.4740411458461613,0.09076439117403945,0.2834273886298657,0,-0.3894151587974266,0,3.9616686956153937,2.817754042879282,0.8136399610307852,0.1707626469498496,0.8761784219424218,4.914234568678615,-0.29850300341667485,0.187,0.146,-1.5553014671726297,0.773325304557362,0.084,1.0,68681.3833721549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.002366608748497773,0.2606941268311751,3.414536417493895,0.1528547710626635,0,-0.41737727197674096,1,0.8548416008689488,2.242468283926551,0.9813036799981469,-0.7895333892173965,7.783105457812585,-10.27692159267777,-0.6884615462857112,0.241,0.13,-0.8409429992917462,6.902924403793097,0.092,1.0,68957.22955108708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.001,0.001,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.6209104918345878,-2.5559280036424616,0.943066183242395,2.0037862497576926,1,1.5437133114404746,1,3.557637455532876,6.042931516764665,0.6431423663017839,-0.2236651865074017,1.9685668649858306,-1.28380399758854,-2.9414151174733942,0.241,0.205,0.9249723848913407,-0.09313648839587518,0.07,1.0,51086.89548434949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.003,0.001,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.6220401770071523,-1.2452830429815502,1.491901676075598,-3.257122012237343,1,0.3670276367393243,1,1.5953017090708905,2.262736513754282,0.0010112290325865279,-3.368486744673528,3.569198155164612,4.002020453903516,-1.3422327034844508,0.241,0.128,-0.514338440746327,-7.065388507290498,0.093,1.0,51985.48010009647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.006,0.003,0.001,0.001,0.001,0.164,0.386,0.568,0.161,0.40014932586515495,-3.3226945191768524,0.7769406474576973,0.6467702737796878,1,1.0355624064066598,0,0.1389040353066846,6.067712856575286,0.0010112290325865279,0.47446764980949624,2.3119496966613675,5.237582970631875,-1.2628971536768467,0.188,0.13,-1.4412313024321362,-7.065388507290498,0.088,1.0,63181.88040118583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.32841308153337223,0.5946128793534448,-0.04918799331004853,-3.257122012237343,1,-3.168437408866133,1,1.145566786791788,1.902632891940141,0.5912933870801297,0.9407548265761795,0.15671227325296644,-3.822379416042695,-0.2354397674122767,0.187,0.115,-0.13468763372920356,-7.065388507290498,0.083,1.0,54625.52697541621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.016,0.002,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.5745953720695546,0.08615425294508094,-0.7296703923558974,-0.6704389197456798,1,-0.3063527184731892,0,2.6435751466417585,2.10734718074343,0.11374850712383194,1.5858422066910836,-1.5570905813443523,3.647711971033332,0.6075482639404863,0.19,0.13,0.7334837224118937,-7.065388507290498,0.085,0.0,45987.47369189543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.012,0.001,0.13834807269004368,-0.1768166715094429,-2.07613637270418,0.4915552584996157,1,0.20349752955944725,0,-4.277324097966895,1.596736066715595,0.10873528642320746,0.2177507180650374,-3.857639199946765,2.7696186179219957,-0.6073271631108077,0.098,0.13,-1.2395129275174435,1.627354390594907,0.088,0.0,61298.94806238912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.01,0.002,0.001,0.001,0.501,0.001,0.001,0.007,0.001,0.002366608748497773,0.7731852989668841,-1.1852345613925466,-3.257122012237343,0,-0.06905859862070048,0,-1.8859590458494409,3.5059756919280503,0.048275977956778175,-2.545220030950068,-2.7870491801614934,-3.348204031281533,1.0482963544791977,0.096,0.13,1.5943033637751083,4.3488865412545215,0.083,0.0,55989.54612586274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.01,0.001,0.001,0.201,0.501,0.001,0.001,0.006,0.001,0.002366608748497773,0.4353624470789231,-1.4097747648772312,-0.3313387529582188,0,0.17305041042816888,0,-4.953155844378961,5.020846269782193,0.009536343364129157,-6.2473078803754785,-2.957811955359059,0.10143606522917814,0.3433224028843635,0.096,0.13,0.5447984514261719,-0.298184866942929,0.074,0.0,14524.28221070246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.001,0.118,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.002366608748497773,-0.14172769600564292,0.6800564498056094,-3.257122012237343,1,-3.168437408866133,1,1.5658946476048132,0.9259925768361481,0.9238838485797026,-2.593570497937785,2.782077595302935,-10.27692159267777,-0.1447237371343498,0.188,0.146,-3.7345407748496298,-7.065388507290498,0.093,1.0,65016.97525457165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.01,0.001,0.002366608748497773,-0.86206802252705,0.2601878091085391,-0.46830854092154384,0,-3.168437408866133,1,-2.6234288100356937,1.0467691985927499,0.0010112290325865279,-0.026796040877309014,1.4719620732873118,-2.0679454070897965,-0.6079634926721323,0.188,0.146,-2.343720874594805,2.1085400254562288,0.085,1.0,36703.63264844351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.01,0.011,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.002366608748497773,-3.3226945191768524,-1.4087189128798898,-0.46389335500657897,1,-3.168437408866133,0,0.6019129130569498,4.070399727300583,0.19357456992443894,1.2859802807591807,-2.4532695530197546,-2.0706072749150186,-0.48111321401069573,0.096,0.115,-1.1551279037873092,2.218993281246463,0.09,0.0,41855.56422062662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.002366608748497773,-1.2948477566613514,-2.15733664368659,1.415958181901608,0,1.9525876560169748,0,-0.3395953142132422,5.724969831987311,0.02547008999957818,0.5111666535362202,-4.012540730352508,-1.1344965208626634,-1.2121104282261752,0.241,0.146,-1.3037907821198227,2.4506092553628096,0.083,0.0,41246.71440506167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.002,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.002366608748497773,-0.2645551957843032,3.144708677403484,-0.6899418181646785,1,-0.9871027502815576,0,4.858278834914277,3.1018351409625464,0.9704830038893509,-1.2261833144900436,7.200152977026267,3.712934060188839,0.06714748853211931,0.241,0.13,-0.8236662112729325,1.6225423014708606,0.09,1.0,57468.13768955653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.008,0.004,0.001,0.001,0.001,0.164,0.386,0.568,0.161,0.002366608748497773,-0.48526938421917093,-1.4820284518751674,-3.257122012237343,1,0.4277602824452685,0,-2.919270654130055,0.8619242839216881,0.42236373174855757,0.6373816759237158,-3.42731829728609,-6.871463505949175,-0.9291103206405747,0.098,0.146,1.6101162916096703,-2.475423766621118,0.092,0.0,46069.4718577014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.012,0.005,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.7912642705016204,-1.8139463154817086,1.7903102823286061,-3.257122012237343,1,-1.035632526755513,1,5.107666800724399,6.53580937029564,0.9118922049550802,-0.5241039863808634,3.4519995570578295,1.3044227831063402,-1.936903502302752,0.241,0.13,2.0451341884472445,8.136586241800536,0.088,1.0,56610.436415489225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.011,0.003,0.001,0.001,0.501,0.164,0.386,0.568,0.161,0.002366608748497773,-0.08901383577624714,0.07711125122009332,1.398246759897576,1,0.6059949540229688,1,-1.6107341301185225,1.670409505438677,0.22934796240614375,-0.6641251467177504,0.5829207151590299,0.07081671123291816,-0.9284221840041643,0.187,0.115,-0.6617528334999462,-7.065388507290498,0.083,0.0,51953.67256548946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.006,0.001,0.001,0.501,0.001,0.386,0.009,0.001,0.008460920204151219,1.886738416767103,-4.444491000732856,-3.257122012237343,1,2.4966696473281136,0,-10.089042710921827,2.2203792932132855,0.01133693377194753,1.3122677728344105,-8.62787001336611,-4.847577267433373,1.554192425050963,0.098,0.13,-2.260596954729688,0.8708989568819077,0.075,0.0,35662.76839411101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.012,0.004,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.23001904951365892,-0.4508499731334367,-0.2700127142903461,-3.257122012237343,1,-0.7829111272062182,0,-1.0353162721922613,0.5268006740989333,0.13361955248305463,1.0107239884571824,-0.7704300557592927,-1.7196643315634608,-1.3917412791151933,0.187,0.13,1.4026362922740665,1.350698683080964,0.093,1.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.005,0.001,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.0921378511182086,0.153747028163489,-1.2386035164715854,0.15267499283050653,0,0.2979912318604378,0,-10.089042710921827,8.90064560444447,0.21930980287731516,0.3057663042190702,-2.5583820632339744,-1.9155986522500503,-0.031921853905989145,0.096,0.115,0.43358896593277785,1.2027457485588737,0.075,0.0,64502.50361805571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.012,0.001,0.001,0.201,0.001,0.001,0.001,0.006,0.001,0.9959970604389567,-0.9145287195138663,0.8811442729742001,-3.257122012237343,0,-0.18687061749267328,0,-0.869767197830766,5.618404316888303,0.706707218484723,-1.3753200743848586,1.8128034924982657,0.5215424451583796,-0.2746963974751702,0.188,0.146,1.0033382543586962,-7.065388507290498,0.083,1.0,56747.68790505023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.004,0.004,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.002366608748497773,0.08907231182780138,-0.12042767448949943,-2.078621271922894,1,-0.5775640687772784,1,0.8160637937894902,4.764048620468988,0.8050025777172113,-1.8823740178229298,0.31935805979585863,4.066364230149851,0.20715940784581524,0.187,0.128,-1.2014832474554544,-7.065388507290498,0.083,1.0,44936.2017704815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.003,0.003,0.001,0.001,0.501,0.001,0.386,0.568,0.001,0.5403578455619495,1.0243810303856202,0.5758825003010102,-3.257122012237343,1,0.6156078000826712,1,1.321909461631093,2.203578123610139,0.4509320160441589,1.1436221553352897,1.3201511000025126,-10.27692159267777,0.8960045956440978,0.188,0.205,0.45818142572211984,6.173285506887658,0.083,1.0,62291.24462205828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.001,0.004,0.001,0.201,0.501,0.001,0.001,0.01,0.001,0.304869229957411,1.9299518014458072,-0.5331882155102998,0.8574924782902758,1,-0.20998891122025468,0,-0.12580882327189613,2.7905711752863844,0.19671766545222602,0.06305653757783226,-1.650039914078901,2.0329320108724978,1.7481601990959013,0.19,0.146,2.4721381795650235,-7.065388507290498,0.092,0.0,55112.45310268858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
